Time_DR1,Front_DR1,Back_DR1,Time__F1,Back_F1,Front_F1,Time_F2,Front_F2,Back_F2,Time_B1,Back_B1,Front_B1,Time_B2,Back_B2,Front_B2,Time_C1,Back_C1,Front_C1,Time_C2,Back_C2,Front_C2
,,,,,,276.534,47.53490829,56.99177551,275.4,45.62281036,56.25576782,275.066,41.51802826,54.7612915,,,,,,
,,,,,,276.601,47.39419556,57.10130692,275.466,45.49198532,56.09047699,275.199,41.62836075,54.7612915,,,,,,
,,,,,,276.734,47.31204605,57.02464294,275.6,45.50388336,56.15661621,275.266,41.51802826,54.78354263,,,,,,
,,,,,,276.801,47.27682495,56.94793701,275.666,45.5157814,56.05739594,275.4,41.75083923,54.73903275,,,,,,
,,,,,,276.934,47.33552551,57.03559875,275.8,45.45628357,56.09047699,275.533,41.54255295,54.89476395,,,,,,
,,,,,,277.067,47.30030823,57.03559875,275.866,45.58714294,56.06842422,275.666,41.86097336,54.87252426,,,,,,
,,,,,,277.201,47.34725952,57.03559875,276,45.37294006,56.24475098,275.8,41.70186234,54.77241898,,,,,,
,,,,,,277.267,47.47629547,57.00273132,276.066,45.34911728,56.12355042,275.866,41.65286636,54.82804108,,,,,,
,,,,,,277.401,47.31204605,57.07940674,276.2,45.30146408,56.10150146,276,41.48123169,55.00589371,,,,,,
,,,,,,277.467,47.57006454,57.12320328,276.4,45.38484955,56.14559174,276.066,41.75083923,54.80579376,,,,,,
,,,,,,277.601,47.58177948,57.04655075,276.466,45.53957367,56.0794487,276.199,41.62836075,54.83916473,,,,,,
,,,,,,277.734,47.57006454,57.15604401,276.6,45.53957367,56.16763306,276.266,41.54255295,54.85028458,,,,,,
,,,,,,277.801,47.57006454,57.00273132,276.733,45.61092377,56.09047699,276.4,41.5548172,55.00589371,,,,,,
,,,,,,277.934,47.62863541,57.04655075,276.8,45.5157814,56.27779007,276.533,41.51802826,54.83916473,,,,,,
,,,,,,278.067,47.42938995,57.01368713,276.933,45.63469696,56.03533554,276.6,41.56707764,54.80579376,,,,,,
,,,,,,278.134,47.55834579,57.00273132,277.066,45.56335831,56.0794487,276.733,41.56707764,54.85028458,,,,,,
,,,,,,278.267,47.20635605,57.00273132,277.133,45.61092377,56.16763306,276.8,41.53029251,54.93922424,,,,,,
,,,,,,278.401,47.37073135,56.99177551,277.266,45.49198532,56.32183075,277,41.60385132,54.85028458,,,,,,
,,,,,,278.534,47.59349442,57.02464294,277.4,45.63469696,56.06842422,277.066,41.66511536,54.75016022,,,,,,
,,,,,,278.601,47.44111633,57.18887329,277.466,45.62281036,56.15661621,277.199,41.44442368,54.93922424,,,,,,
,,,,,,278.734,47.54662704,56.91505051,277.6,45.49198532,56.11252594,277.333,41.64061356,54.71677017,,,,,,
,,,,,,278.867,47.65205765,56.95889664,277.666,45.64658356,56.21170807,277.4,41.51802826,54.7612915,,,,,,
,,,,,,279,47.38246536,56.86022568,277.8,45.62281036,56.02430725,277.533,41.37077332,54.89476395,,,,,,
,,,,,,279.067,47.42938995,57.07940674,277.933,45.45628357,56.18967438,277.666,41.68961334,54.78354263,,,,,,
,,,,,,279.201,47.57006454,57.06845474,278.066,45.52767563,56.29981232,277.8,41.33393478,54.89476395,,,,,,
,,,,,,279.267,47.40592957,56.91505051,278.2,45.46818542,56.35485077,277.866,41.48123169,54.66110229,,,,,,
,,,,,,279.401,47.61692429,56.89312363,278.266,45.43247604,56.18967438,278,41.43215179,54.73903275,,,,,,
,,,,,,279.534,47.33552551,56.95889664,278.4,45.57525253,56.12355042,278.133,41.49349594,54.86140442,,,,,,
,,,,,,279.601,47.46456909,57.09035873,278.533,45.36103058,56.21170807,278.199,41.49349594,54.916996,,,,,,
,,,,,,279.734,47.42938995,56.98081589,278.6,45.50388336,56.20069122,278.333,41.67736435,54.85028458,,,,,,
,,,,,,279.867,47.52318954,56.90408707,278.733,45.52767563,56.20069122,278.4,41.5915947,54.73903275,,,,,,
,,,,,,280,47.24159622,56.88216019,278.8,45.27762985,56.36585617,278.6,41.71410751,54.83916473,,,,,,
,,,,,,280.067,47.44111633,57.19981766,278.933,45.56335831,56.23373795,278.666,41.54255295,54.87252426,,,,,,
,,,,,,280.201,47.28856659,57.05750275,279.066,45.50388336,56.2888031,278.8,41.71410751,55.05032349,,,,,,
,,,,,,280.334,47.38246536,57.14509583,279.133,45.5157814,56.22272491,278.866,41.56707764,55.01700211,,,,,,
,,,,,,280.401,47.35899734,57.19981766,279.266,45.57525253,56.26677704,279,41.5915947,54.6833725,,,,,,
,,,,,,280.534,47.31204605,57.02464294,279.4,45.49198532,56.18967438,279.133,41.62836075,54.9725647,,,,,,
,,,,,,280.601,47.47629547,56.8273201,279.466,45.67035294,56.04636765,279.199,41.60385132,54.9725647,,,,,,
,,,,,,280.734,47.39419556,56.93697739,279.6,45.58714294,56.11252594,279.333,41.57933426,54.70563889,,,,,,
,,,,,,280.867,47.44111633,57.02464294,279.733,45.74163055,56.12355042,279.466,41.62836075,54.90587997,,,,,,
,,,,,,281,47.37073135,57.13415146,279.8,45.58714294,56.39886475,279.533,41.53029251,54.89476395,,,,,,
,,,,,,281.134,47.40592957,57.13415146,279.933,45.49198532,56.18967438,279.666,41.61610413,54.87252426,,,,,,
,,,,,,281.201,47.44111633,57.17793274,280,45.56335831,56.32183075,279.8,41.46896362,54.83916473,,,,,,
,,,,,,281.334,47.41765976,57.04655075,280.133,45.53957367,56.40986633,279.933,41.68961334,54.95034027,,,,,,
,,,,,,281.467,47.41765976,56.99177551,280.333,45.48008347,56.35485077,280,41.60385132,54.85028458,,,,,,
,,,,,,281.534,47.32378769,57.02464294,280.4,45.4443779,56.35485077,280.133,41.72635269,54.7946701,,,,,,
,,,,,,281.667,47.39419556,56.94793701,280.533,45.50388336,56.37685776,280.266,41.65286636,54.92811203,,,,,,
,,,,,,281.734,47.35899734,57.09035873,280.6,45.5514679,56.42086792,280.333,41.5915947,54.87252426,,,,,,
,,,,,,281.867,47.22985077,57.12320328,280.733,45.76538467,56.20069122,280.466,41.68961334,54.89476395,,,,,,
,,,,,,282,47.24159622,57.02464294,280.8,45.5514679,56.18967438,280.6,41.61610413,54.6722374,,,,,,
,,,,,,282.134,47.41765976,57.02464294,280.933,45.62281036,56.25576782,280.733,41.68961334,54.78354263,,,,,,
,,,,,,282.201,47.38246536,57.1122551,281.066,45.45628357,56.31082153,280.8,41.67736435,54.96145248,,,,,,
,,,,,,282.334,47.37073135,57.17793274,281.133,45.56335831,56.17865372,280.933,41.72635269,54.7946701,,,,,,
,,,,,,282.401,47.26508331,57.1122551,281.266,45.53957367,56.29981232,281,41.57933426,54.89476395,,,,,,
,,,,,,282.534,47.35899734,56.90408707,281.333,45.46818542,56.32183075,281.133,41.54255295,54.83916473,,,,,,
,,,,,,282.667,47.28856659,56.87119293,281.466,45.58714294,56.27779007,281.266,41.5548172,54.93922424,,,,,,
,,,,,,282.801,47.26508331,57.09035873,281.533,45.61092377,56.26677704,281.333,41.61610413,54.83916473,,,,,,
,,,,,,282.867,47.35899734,56.93697739,281.666,45.62281036,56.31082153,281.466,41.57933426,54.916996,,,,,,
,,,,,,283,47.37073135,56.88216019,281.733,45.49198532,56.34384537,281.6,41.51802826,54.81691742,,,,,,
,,,,,,283.067,47.31204605,56.92601395,281.866,45.64658356,56.23373795,281.666,41.61610413,55.00589371,,,,,,
,,,,,,283.201,47.30030823,57.07940674,281.933,45.5514679,56.37685776,281.8,41.50576401,54.89476395,,,,,,
,,,,,,283.334,47.24159622,56.96985626,282.066,45.49198532,56.20069122,281.933,41.5548172,54.81691742,,,,,,
,,,,,,283.467,47.34725952,57.09035873,282.133,45.63469696,56.36585617,282,41.53029251,55.16133499,,,,,,
,,,,,,283.534,47.31204605,56.90408707,282.333,45.43247604,56.29981232,282.133,41.56707764,54.98367691,,,,,,
,,,,,,283.667,47.32378769,56.81634903,282.4,45.4443779,56.38786316,282.266,41.64061356,54.95034027,,,,,,
,,,,,,283.734,47.47629547,56.90408707,282.533,45.46818542,56.14559174,282.4,41.7630806,54.7612915,,,,,,
,,,,,,283.867,47.2181015,56.90408707,282.666,45.45628357,56.31082153,282.533,41.50576401,54.95034027,,,,,,
,,,,,,284,47.35899734,56.98081589,282.8,45.53957367,56.27779007,282.6,41.86097336,54.86140442,,,,,,
,,,,,,284.134,47.30030823,57.04655075,282.866,45.52767563,56.29981232,282.733,41.60385132,55.05032349,,,,,,
,,,,,,284.267,47.37073135,57.12320328,283,45.53957367,56.16763306,282.866,41.54255295,54.86140442,,,,,,
,,,,,,284.334,47.31204605,57.03559875,283.066,45.58714294,56.43186951,282.933,41.5915947,54.89476395,,,,,,
,,,,,,284.467,47.45284271,56.90408707,283.2,45.27762985,56.25576782,283.066,41.49349594,54.87252426,,,,,,
,,,,,,284.534,47.15935135,57.01368713,283.333,45.58714294,56.35485077,283.133,41.56707764,54.82804108,,,,,,
,,,,,,284.667,47.53490829,57.05750275,283.466,45.48008347,56.35485077,283.266,41.64061356,55.00589371,,,,,,
,,,,,,284.734,47.41765976,56.94793701,283.6,45.45628357,56.12355042,283.333,41.45669174,54.89476395,,,,,,
,,,,,,284.867,47.47629547,57.15604401,283.666,45.42057037,56.32183075,283.533,41.61610413,54.72790146,,,,,,
,,,,,,284.934,47.34725952,56.92601395,283.8,45.46818542,56.31082153,283.6,41.50576401,54.96145248,,,,,,
,,,,,,285.067,47.40592957,57.09035873,283.866,45.57525253,56.37685776,283.733,41.53029251,54.83916473,,,,,,
,,,,,,285.134,47.38246536,57.2545166,284,45.57525253,56.39886475,283.8,41.61610413,54.93922424,,,,,,
,,,,,,285.334,47.58177948,57.14509583,284.133,45.4443779,56.2888031,283.933,41.62836075,54.82804108,,,,,,
,,,,,,285.467,47.46456909,57.02464294,284.2,45.52767563,56.37685776,284,41.5915947,54.95034027,,,,,,
,,,,,,285.534,47.52318954,57.04655075,284.333,45.57525253,56.39886475,284.133,41.61610413,54.73903275,,,,,,
,,,,,,285.667,47.52318954,57.16698837,284.4,45.5514679,56.50884628,284.333,41.61610413,54.93922424,,,,,,
,,,,,,285.734,47.30030823,57.18887329,284.6,45.46818542,56.49785233,284.4,41.60385132,54.99478531,,,,,,
,,,,,,285.934,47.32378769,57.16698837,284.666,45.53957367,56.42086792,284.533,41.65286636,54.85028458,,,,,,
,,,,,,286,47.40592957,57.07940674,284.8,45.61092377,56.48685837,284.6,41.44442368,54.81691742,,,,,,
,,,,,,286.134,47.46456909,57.14509583,284.933,45.58714294,56.53083038,284.733,41.71410751,54.7946701,,,,,,
,,,,,,286.267,47.52318954,57.03559875,285,45.61092377,56.56380463,284.866,41.49349594,54.83916473,,,,,,
,,,,,,286.401,47.55834579,57.35292053,285.133,45.52767563,56.48685837,284.933,41.49349594,55.08363724,,,,,,
,,,,,,286.467,47.53490829,57.1122551,285.266,45.4443779,56.48685837,285.066,41.57933426,54.73903275,,,,,,
,,,,,,286.601,47.49974442,56.99177551,285.333,45.67035294,56.57479477,285.133,41.54255295,54.83916473,,,,,,
,,,,,,286.734,47.48802185,57.16698837,285.466,45.61092377,56.69562149,285.266,41.62836075,54.8836441,,,,,,
,,,,,,286.801,47.45284271,57.15604401,285.6,45.67035294,56.44286728,285.333,41.53029251,54.89476395,,,,,,
,,,,,,286.934,47.41765976,57.2545166,285.733,45.46818542,56.40986633,285.533,41.67736435,55.00589371,,,,,,
,,,,,,287.067,47.45284271,57.24357605,285.8,45.76538467,56.59677124,285.6,41.7630806,54.87252426,,,,,,
,,,,,,287.134,47.69888687,57.16698837,285.933,45.7297554,56.45386505,285.733,41.51802826,54.92811203,,,,,,
,,,,,,287.267,47.47629547,57.17793274,286,45.63469696,56.57479477,285.8,41.70186234,54.98367691,,,,,,
,,,,,,287.401,47.47629547,57.27639008,286.133,45.82474518,56.40986633,285.933,41.5548172,55.00589371,,,,,,
,,,,,,287.467,,,286.266,45.63469696,56.31082153,286,41.46896362,55.0392189,,,,,,
,,,,,,287.601,,,286.333,45.4443779,56.46486282,286.133,41.34621429,54.92811203,,,,,,
,,,,,,287.734,,,286.466,45.46818542,56.54182434,286.199,41.54255295,54.86140442,,,,,,
,,,,,,287.801,,,286.533,45.63469696,56.46486282,286.333,41.57933426,55.00589371,,,,,,
,,,,,,288,,,286.733,45.59903336,56.43186951,286.4,41.84873962,54.95034027,,,,,,
,,,,,,288.067,,,286.8,45.57525253,56.33283615,286.533,41.72635269,54.95034027,,,,,,
,,,,,,288.201,,,286.933,45.49198532,56.34384537,286.666,41.60385132,54.89476395,,,,,,
,,,,,,288.267,,,287.066,45.65846634,56.65169525,286.733,41.5548172,55.09473801,,,,,,
,,,,,,288.401,,,287.133,45.53957367,56.58578491,286.866,41.78755951,55.0392189,,,,,,
,,,,,,288.534,,,287.266,45.52767563,56.44286728,287,41.43215179,54.916996,,,,,,
,,,,,,288.667,,,287.4,45.58714294,56.65169525,287.066,41.65286636,54.99478531,,,,,,
,,,,,,288.734,,,287.466,45.59903336,56.40986633,287.199,41.78755951,55.10584259,,,,,,
,,,,,,288.867,,,,,,287.333,41.77532196,54.87252426,,,,,,
,,,,,,288.934,,,,,,287.4,41.61610413,55.0392189,,,,,,
,,,,,,289.067,,,,,,287.533,41.56707764,55.13914108,,,,,,
,,,,,,289.201,,,,,,287.6,41.61610413,55.05032349,,,,,,
,,,,,,289.267,,,,,,287.733,41.70186234,55.0392189,,,,,,
,,,,,,289.401,,,,,,287.866,41.73859787,54.93922424,,,,,,
,,,,,,289.467,,,,,,288,41.8854332,55.07253265,,,,,,
,,,,,,289.667,,,,,,288.066,41.72635269,55.17243195,,,,,,
,,,,,,289.734,,,,,,288.266,41.93434143,54.99478531,,,,,,
,,,,,,289.867,,,,,,288.333,41.71410751,55.10584259,,,,,,
,,,,,,290,,,,,,288.466,41.78755951,54.99478531,,,,,,
,,,,,,290.067,,,,,,288.533,41.57933426,55.01700211,,,,,,
,,,,,,290.201,,,,,,288.666,41.75083923,55.05032349,,,,,,
,,,,,,290.267,,,,,,288.8,41.70186234,55.06142807,,,,,,
,,,,,,290.401,,,,,,288.866,41.89766312,55.10584259,,,,,,
,,,,,,290.534,,,,,,289,41.7630806,55.2833519,,,,,,
,,,,,,290.667,,,,,,289.133,41.78755951,55.19462204,,,,,,
,,,,,,290.734,,,,,,289.266,41.56707764,55.05032349,,,,,,
,,,,,,290.867,,,,,,289.333,41.81203461,54.98367691,,,,,,
,,,,,,291,,,,,,289.466,41.73859787,55.26117325,,,,,,
,,,,,,291.067,,,,,,289.533,41.93434143,55.17243195,,,,,,
,,,,,,291.201,,,,,,289.666,41.94656754,55.12804031,,,,,,
,,,,,,291.334,,,,,,289.8,41.77532196,55.11694336,,,,,,
,,,,,,291.401,,,,,,289.866,41.82427216,55.16133499,,,,,,
,,,,,,291.534,,,,,,290,41.70186234,55.21680832,,,,,,
,,,,,,291.667,,,,,,290.133,41.89766312,55.15023804,,,,,,
,,,,,,291.867,,,,,,290.266,41.71410751,55.15023804,,,,,,
,,,,,,292,,,,,,290.4,41.78755951,55.09473801,,,,,,
,,,,,,292.067,,,,,,290.466,41.73859787,55.08363724,,,,,,
,,,,,,292.201,,,,,,290.6,41.67736435,55.21680832,,,,,,
,,,,,,292.267,,,,,,290.666,41.73859787,55.16133499,,,,,,
,,,,,,292.401,,,,,,290.8,41.86097336,55.19462204,,,,,,
,,,,,,292.467,,,,,,290.933,41.70186234,55.38310242,,,,,,
,,,,,,292.601,,,,,,291,41.86097336,55.06142807,,,,,,
,,,,,,292.734,,,,,,291.133,41.68961334,55.2833519,,,,,,
,,,,,,292.867,,,,,,291.266,41.71410751,55.20571518,,,,,,
,,,,,,293,,,,,,291.4,41.68961334,55.06142807,,,,,,
,,,,,,293.134,,,,,,291.466,41.79980087,55.17243195,,,,,,
,,,,,,293.267,,,,,,291.6,41.78755951,55.22790146,,,,,,
,,,,,,293.334,,,,,,291.733,41.75083923,55.15023804,,,,,,
,,,,,,293.467,,,,,,291.8,42.00767136,55.1835289,,,,,,
,,,,,,293.534,,,,,,291.933,41.89766312,55.36094284,,,,,,
,,,,,,293.667,,,,,,292,41.86097336,55.16133499,,,,,,
,,,,,,293.734,,,,,,292.133,41.78755951,55.12804031,,,,,,
,,,,,,293.867,,,,,,292.266,41.95878983,55.19462204,,,,,,
,,,,,,294,,,,,,292.333,41.72635269,55.12804031,,,,,,
,,,,,,294.067,,,,,,292.466,41.7630806,55.11694336,,,,,,
,,,,,,294.201,,,,,,292.6,41.77532196,55.2389946,,,,,,
,,,,,,294.267,,,,,,292.666,41.75083923,55.32769394,,,,,,
,,,,,,294.401,,,,,,292.866,41.78755951,55.08363724,,,,,,
,,,,,,294.467,,,,,,292.933,41.79980087,55.38310242,,,,,,
,,,,,,294.601,,,,,,293.066,41.66511536,55.09473801,,,,,,
,,,,,,294.734,,,,,,293.133,41.84873962,55.2389946,,,,,,
,,,,,,294.801,,,,,,293.333,41.65286636,55.09473801,,,,,,
,,,,,,294.934,,,,,,293.4,41.83650589,55.20571518,,,,,,
,,,,,,295.134,,,,,,293.533,41.77532196,55.30552292,,,,,,
,,,,,,295.201,,,,,,293.666,41.79980087,55.17243195,,,,,,
,,,,,,295.334,,,,,,293.733,41.7630806,55.26117325,,,,,,
,,,,,,295.467,,,,,,293.866,41.87320328,55.21680832,,,,,,
,,,,,,295.601,,,,,,294,41.79980087,55.20571518,,,,,,
,,,,,,295.667,,,,,,294.066,41.84873962,55.21680832,,,,,,
,,,,,,295.801,,,,,,294.199,41.82427216,55.12804031,,,,,,
,,,,,,295.867,,,,,,294.333,41.67736435,55.0281105,,,,,,
,,,,,,296.067,,,,,,294.4,41.99545288,55.31660843,,,,,,
,,,,,,296.134,,,,,,294.533,41.87320328,55.34986115,,,,,,
,,,,,,296.267,,,,,,294.666,41.89766312,55.21680832,,,,,,
,,,,,,296.467,,,,,,294.733,41.83650589,55.2833519,,,,,,
,,,,,,296.601,,,,,,294.866,41.89766312,55.39418411,,,,,,
,,,,,,296.667,,,,,,295,41.98323441,55.38310242,,,,,,
,,,,,,296.801,,,,,,295.066,41.93434143,55.15023804,,,,,,
,,,,,,296.867,,,,,,295.199,41.87320328,55.33877563,,,,,,
,,,,,,297.067,,,,,,295.333,41.90988922,55.2833519,,,,,,
,,,,,,297.134,,,,,,295.4,41.98323441,55.2833519,,,,,,
,,,,,,297.267,,,,,,295.533,41.97101212,55.27226257,,,,,,
,,,,,,,,,,,,295.666,41.82427216,55.1835289,,,,,,
,,,,,,,,,,,,295.733,41.94656754,55.33877563,,,,,,
,,,,,,,,,,,,295.866,41.77532196,55.34986115,,,,,,
,,,,,,,,,,,,295.933,41.98323441,55.40526199,,,,,,
,,,,,,,,,,,,296.066,41.92211914,55.37202454,,,,,,
,,,,,,,,,,,,296.133,41.97101212,55.29443741,,,,,,
,,,,,,,,,,,,296.333,41.8854332,55.2833519,,,,,,
,,,,,,,,,,,,296.4,41.90988922,55.30552292,,,,,,
,,,,,,,,,,,,296.533,42.03210449,55.19462204,,,,,,
,,,,,,,,,,,,296.666,41.98323441,55.2833519,,,,,,
,,,,,,,,,,,,296.733,41.71410751,55.2389946,,,,,,
,,,,,,,,,,,,296.866,41.77532196,55.27226257,,,,,,
,,,,,,,,,,,,297,41.98323441,55.41633987,,,,,,
,,,,,,,,,,,,297.133,41.8854332,55.13914108,,,,,,
,,,,,,,,,,,,297.199,41.90988922,55.20571518,,,,,,
,,,,,,,,,,,,297.333,41.93434143,55.31660843,,,,,,
,,,,,,,,,,,,297.466,41.98323441,55.25008392,,,,,,
,,,,,,,,,,,,297.533,41.8854332,55.44956589,,,,,,
,,,,,,,,,,,,297.666,42.1053772,55.26117325,,,,,,
,,,,,,,,,,,,297.733,42.15420532,55.48278809,,,,,,
,,,,,,,,,,,,297.866,42.20301437,55.40526199,,,,,,
,,,,,,,,,,,,298,42.01988983,55.32769394,,,,,,
,,,,,,,,,,,,298.133,41.90988922,55.40526199,,,,,,
,,,,,,,,,,,,298.199,42.04431915,55.50492859,,,,,,
,,,,,,,,,,,,298.333,42.04431915,55.37202454,,,,,,
,,,,,,,,,,,,298.466,42.21521378,55.31660843,,,,,,
,,,,,,,,,,,,298.533,41.90988922,55.37202454,,,,,,
,,,,,,,,,,,,298.666,42.04431915,55.36094284,,,,,,
,,,,,,,,,,,,298.8,42.06874847,55.41633987,,,,,,
,,,,,,,,,,,,298.866,42.01988983,55.47171402,,,,,,
,,,,,,,,,,,,299,41.99545288,55.46063995,,,,,,
,,,,,,,,,,,,299.066,42.15420532,55.43849182,,,,,,
,,,,,,,,,,,,299.266,42.14200211,55.43849182,,,,,,
,,,,,,,,,,,,299.333,42.14200211,55.31660843,,,,,,
,,,,,,,,,,,,299.466,42.17861176,55.58240128,,,,,,
,,,,,,,,,,,,299.533,42.01988983,55.37202454,,,,,,
,,,,,,,,,,,,299.666,42.08095932,55.53813934,,,,,,
,,,,,,,,,,,,299.8,42.11758804,55.34986115,,,,,,
,,,,,,,,,,,,299.866,42.19081116,55.48278809,,,,,,
,,,,,,,,,,,,300,42.21521378,55.52706909,,,,,,
,,,,,,,,,,,,300.133,42.06874847,55.29443741,,,,,,
,,,,,,,,,,,,300.199,42.12979507,55.44956589,,,,,,
,,,,,,,,,,,,300.4,42.17861176,55.47171402,,,,,,
,,,,,,,,,,,,300.466,42.08095932,55.46063995,,,,,,
,,,,,,,,,,,,300.6,42.08095932,55.36094284,,,,,,
,,,,,,,,,,,,300.733,41.97101212,55.44956589,,,,,,
,,,,,,,,,,,,300.8,42.26399612,55.2833519,,,,,,
,,,,,,,,,,,,300.933,42.1053772,55.40526199,,,,,,
,,,,,,,,,,,,301,42.01988983,55.39418411,,,,,,
,,,,,,,,,,,,301.133,41.92211914,55.47171402,,,,,,
,,,,,,,,,,,,301.199,42.26399612,55.48278809,,,,,,
,,,,,,,,,,,,301.333,41.93434143,55.34986115,,,,,,
,,,,,,,,,,,,301.466,42.25180435,55.42741776,,,,,,
,,,,,,,,,,,,301.6,42.01988983,55.37202454,,,,,,
,,,,,,,,,,,,301.666,42.1053772,55.39418411,,,,,,
,,,,,,,,,,,,301.8,42.1053772,55.41633987,,,,,,
,,,,,,,,,,,,301.933,42.08095932,55.48278809,,,,,,
,,,,,,,,,,,,302,42.12979507,55.58240128,,,,,,
,,,,,,,,,,,,302.133,42.1053772,55.51599884,,,,,,
,,,,,,,,,,,,302.199,42.22740936,55.659832,,,,,,
,,,,,,,,,,,,302.333,42.06874847,55.47171402,,,,,,
,,,,,,,,,,,,302.533,42.06874847,55.54920578,,,,,,
